X,Y,NAME,WEB_URL,RELIGION,ADDRESS,PLACE_OF_WORSHIP,IS_PLACE_OF_WORSHIP,MAR_ID,GIS_ID,XCOORD,YCOORD,SE_ANNO_CAD_DATA,GLOBALID,CREATED,EDITED,OBJECTID
-8567396.81840962,4711355.50915407,MT HOREB BAPTIST CHURCH,MTHOREB.ORG,CHRISTIAN,2914 BLADENSBURG RD NE,CHURCHES,1,,PlacesofWorshipPt_297,403274.79,140007.2,,{E2BBA994-409A-41DA-9A39-F0332727587B},,,246
-8571452.97031648,4711345.1663475,ST THOMAS AQUINAS CHURCH,,CHRISTIAN,3015 4TH ST NE,CHURCHES,1,,PlacesofWorshipPt_564,400115.34,139998.5,,{D1835489-385D-4F89-9FEE-0565F2BB2EFF},,,247
-8574137.43646701,4711334.29216127,Iglesia de Dios El Jardin Del Eden,, ,4917 GEORGIA AVENUE NW,CHURCHES,1,237964,PlacesofWorshipPt_697,398024.33,139990.31,,{2D4511FD-35D6-43F4-86E8-71EF9E668707},,,248
-8575451.6318767,4711319.50453506,TABLE CHURCH-COHI PARISH,THETABLECHURCHDC.ORG,CHRISTIAN,1459 COLUMBIA RD NW,CHURCHES,1,,PlacesofWorshipPt_171,397000.66,139979.16,,{4D79ADE7-B78D-4001-9B2A-F8A376A69AF1},,,249
-8569545.00888416,4711319.9253493,ST PAUL BAPTIST CHURCH,,CHRISTIAN,1611 BRENTWOOD RD NE,CHURCHES,1,,PlacesofWorshipPt_279,401601.51,139979.08,,{E9C13D0B-D1E2-4342-823F-8C8D2ED2D536},,,250
-8574266.43016382,4711319.57674443,Old Pentecost,<Null>,CHRISTIAN,727 HOBART PLACE NW,CHURCHES,1,285391,PlacesofWorshipPt_615,397923.85,139978.92,,{F9F66AD1-3400-46F0-B9E2-0E9595CCB420},,,251
-8577487.90314759,4711306.33049484,ALL SOULS MEMORIAL EPISCOPAL,<Null>,CHRISTIAN,2300 CATHEDRAL AVE NW,CHURCHES,1,,PlacesofWorshipPt_183,395414.54,139969.7,,{7C092847-0259-468C-A25F-3907D379888B},,,252
-8570424.10276245,4711284.32048795,FIRST CHURCH OF WASHINGTON DC,FIRSTCHURCHWASH.ORG,CHRISTIAN,1219 HAMLIN ST NE,CHURCHES,1,,PlacesofWorshipPt_292,400916.76,139951.35,,{E6ECF562-AA54-4E57-95F8-8DCEF35358C5},,,253
-8570578.70000982,4711272.00114295,GATE OF HEAVEN HOLY CHURCH,,CHRISTIAN,2932 12TH ST NE,CHURCHES,1,,PlacesofWorshipPt_235,400796.34,139941.78,,{2193F03A-A999-4D48-B5B1-C5366E38CAEA},,,254
-8579433.05380854,4711254.8683101,ST SOPHIA GREEK ORTHODOX,,CHRISTIAN,3601 MASSACHUSETTS AVE NW,CHURCHES,1,,PlacesofWorshipPt_187,393899.37,139930.8,,{B1B59F80-5D7E-405A-B067-19F506F9AC7F},,,255
-8579440.7693835,4711254.75921295,ST SOPHIA CATHEDRAL,,CHRISTIAN,2815 36TH ST NW,CHURCHES,1,,PlacesofWorshipPt_548,393893.36,139930.72,,{E8FF1AC9-110E-4034-8647-4B4307DA26EC},,,256
-8575613.91822744,4711220.98450205,NATIONAL BAPTIST MEMORIAL CHR,NBMCHURCHDC.ORG,CHRISTIAN,1501 COLUMBIA RD NW,CHURCHES,1,,PlacesofWorshipPt_152,396874.22,139902.78,,{CA3891CA-6919-4844-97EF-9195199AF4D4},,,257
-8579708.66397641,4711210.47596766,TEMPLE MICAH,TEMPLEMICAH.ORG,JEWISH,2829 WISCONSIN AVE NW,SYNAGOGUES,1,,PlacesofWorshipPt_184,393684.66,139896.53,,{42D98858-28EF-4006-9667-C54318F4A6B3},,,258
-8570002.802209,4711161.95906866,MARY'S MISSIONARY BAPT CHR INC,,CHRISTIAN,2811 14TH ST NE,CHURCHES,1,,PlacesofWorshipPt_600,401244.94,139856.47,,{596682A0-A930-49D8-8A8A-91FD790DE379},,,259
-8569879.00757963,4711153.80500667,CHURCH-THE REDEEMER,REDEEMERPRESBYDC.ORG,CHRISTIAN,1423 GIRARD ST NE,CHURCHES,1,,PlacesofWorshipPt_276,401341.37,139850.16,,{B16A9EEA-1EDB-4A71-AD03-2AE7C340FAAA},,,260
-8567599.22766873,4711151.80697601,NEW CANAAN BAPTIST CHURCH,NEWCANAANBAPTISTCHURCH.ORG,CHRISTIAN,2826 BLADENSBURG RD NE,CHURCHES,1,,PlacesofWorshipPt_268,403117.19,139849.11,,{CF328784-65AC-4FA5-A931-3A6C352BD12F},,,261
-8577722.58164586,4711095.563297,SAINT THOMAS APOSTLE CATHOLIC,STTHOMASAPOSTLEDC.ORG,CHRISTIAN,2665 WOODLEY ROAD NORTHWEST,CHURCHES,1,,PlacesofWorshipPt_725,395231.65625,139806.296875,,{53418B51-0BFF-4297-9362-53890403BA5B},,,262
-8575607.04693193,4711082.63600508,ALL SOULS CHURCH UNITARIAN,ALL-SOULS.ORG,CHRISTIAN,1500 HARVARD ST NW,CHURCHES,1,,PlacesofWorshipPt_155,396879.53,139795.45,,{5467723E-5C11-48EB-A8C1-F7B0C043FC08},,,263
-8575720.00055682,4711060.64644369,DC SPANISH SEVENTH-DAY ADVENTIST,DCSPANISHDC.ADVENTISTCHURCH.ORG,CHRISTIAN,1610 COLUMBIA RD NW,CHURCHES,1,,PlacesofWorshipPt_139,396874.22,139902.78,,{1762FFB5-C2E6-4430-9BCD-A5D56A53039C},,,264
-8568449.66769372,4711049.06320359,SECOND NEW ST PAUL BAPTIST,SNSPBC.ORG,CHRISTIAN,2400 FRANKLIN ST NE,CHURCHES,1,,PlacesofWorshipPt_203,402454.77,139769.17,,{46E1872A-1BDC-43B9-B6E6-EAA0B0349D6E},,,265
-8568466.85234773,4711049.02471256,SECOND NEW SAINT PAUL BAPTIST CHURCH,SNSPBC.ORG,CHRISTIAN,2400 FRANKLIN STREET NORTHEAST,CHURCHES,1,,PlacesofWorshipPt_747,402441.375,139769.140625,,{F8230344-429F-4CEE-ABCD-0176209BF79B},,,266
-8574393.11011366,4711014.21043054,Cherubim and Seraphim Church Ayo,,CHRISTIAN,774 GIRARD STREET NW,CHURCHES,1,301933,PlacesofWorshipPt_685,397825.11,139742.05,,{E303AC31-2318-4E33-B757-24ED7BB01612},,,267
-8579174.66880786,4710986.39392863,SGI BUDDHIST ASSN,SGI-VA.ORG,BUDDHIST,3417 MASSACHUSETTS AVE NW,CHURCHES,1,,PlacesofWorshipPt_194,394100.48,139722.37,,{38E48A7F-AAEB-4BEC-91DA-49C7CC7A8132},,,268
-8579320.77034606,4710980.72792246,REORGANIZED CHURCH-JESUS CHRST,COFCHRISTDC.ORG,CHRISTIAN,3526 MASSACHUSETTS AVE NW,CHURCHES,1,,PlacesofWorshipPt_193,393986.67,139718.06,,{576B03EF-EECA-48BD-99D5-7F5A88C9BE5D},,,269
-8574859.09510614,4710937.32380428,GREATER FIRST BAPTIST CHURCH,,CHRISTIAN,2701 13TH ST NW,CHURCHES,1,,PlacesofWorshipPt_168,397462.11,139682.51,,{E2330849-2599-4EF8-B08A-52C130D88101},,,270
-8568695.21032722,4710932.90696569,MEKANE HIWOT,,CHRISTIAN,2715 22ND ST NE,CHURCHES,1,,PlacesofWorshipPt_222,402263.53,139679,,{56866DD4-DFF6-4B5D-9BDA-E76F560EF9F6},,,271
-8579242.70997113,4710919.66271206,ST NICHOLAS CATHEDRAL,STNICHOLASDC.ORG,CHRISTIAN,3500 MASSACHUSETTS AVE NW,CHURCHES,1,,PlacesofWorshipPt_175,394047.44,139670.64,,{1F3DD06D-A2F3-4711-BAB6-6CF5F7CCC1FE},,,272
-8567808.60096633,4710910.1206084,UNITY BAPTIST CHURCH,UNITY-BAPTIST-CHURCH.COM,CHRISTIAN,2706 BLADENSBURG RD NE,CHURCHES,1,,PlacesofWorshipPt_241,402954.17,139661.55,,{A945BF85-1404-4F92-B44A-B5D7557B0FEE},,,273
-8568583.85319745,4710901.52597675,WOODRIDGE CHURCH OF OUR LORD,,CHRISTIAN,2226 EVARTS ST NE,CHURCHES,1,,PlacesofWorshipPt_253,402350.28,139654.68,,{248673DB-91B5-4153-8A35-B9BE607A6E48},,,274
-8578913.50471299,4710887.29434537,SECRETARIAT REGISTRIES CHR,,CHRISTIAN,3339 MASSACHUSETTS AVE NW,CHURCHES,1,,PlacesofWorshipPt_580,394303.86,139645.34,,{B91C1A5B-03F1-4645-A472-ADC4C1D6A8C8},,,275
-8573936.68251797,4710867.83121684,ANDREW RANKIN MEMORIAL CHAPEL,CHAPEL.HOWARD.EDU,CHRISTIAN,2455 6TH ST NW,CHURCHES,1,,PlacesofWorshipPt_504,398180.62,139628.4,,{739EED68-9339-4FF5-BF9D-30922A3C7A47},,,276
-8576534.47768339,4710846.3774794,SEVENTH PILLAR,SEVENTHPILLAR.NET,CHRISTIAN,2707 ADAMS MILL RD NW,CHURCHES,1,,PlacesofWorshipPt_159,396157.02,139612.48,,{79AF4402-E563-49D7-BC51-65D272E4D99D},,,277
-8569924.10823167,4710834.59006424,Historic Berean Baptist Church,,CHRISTIAN,1400 MONTANA AVENUE NE,CHURCHES,1,286125,PlacesofWorshipPt_646,401306.28,139602.51,,{1DFEE9B1-3E24-4074-9DEB-D26DA32BE93B},,,278
-8568210.86479901,4710801.09881521,KEDUS GABRIEL ETHIOPIAN ORTHDX,,CHRISTIAN,2601 EVARTS ST NE,CHURCHES,1,,PlacesofWorshipPt_320,402640.85,139576.86,,{9341F4E2-124C-489E-A357-DA4E6A1B987E},,,279
-8580186.29366202,4710789.82681753,SEVENTH SON,TIMOHYNES.COM,CHRISTIAN,2605 39TH S,CHURCHES,1,,PlacesofWorshipPt_547,393312.34,139570.5,,{2C5EEB88-5389-4432-B40E-82D815D9BEAA},,,280
-8570393.31619086,4710749.27478278,LIGHT OF THE WORLD CHURCH,,CHRISTIAN,1222 RHODE ISLAND AVE NE,CHURCHES,1,,PlacesofWorshipPt_221,400940.79,139536.27,,{01EBCFCB-B304-4B78-982B-357AC3545F3B},,,281
-8568021.6224399,4710743.15851,WHOLE TRUTH CHR-THE LORD JESUS,,CHRISTIAN,2800 DOUGLAS ST NE,CHURCHES,1,,PlacesofWorshipPt_304,402788.28,139531.96,,{7B7E4AC2-A011-496B-838C-D6E8BC41E1F8},,,282
-8570490.07323863,4710734.53998656,Isle Of Patmos Baptist,ISLEOFPATMOSBC.ORG,CHRISTIAN,1200 RHODE ISLAND AVENUE NE,CHURCHES,1,302176,PlacesofWorshipPt_715,400865.42,139524.83,,{9DF2E6B9-7D63-4F47-9939-CFA91B89B77D},,,283
-8579607.08607993,4710633.00837904,ST LUKES UNITED METHODIST CHR,GBHEM.ORG,CHRISTIAN,3655 CALVERT ST NW,CHURCHES,1,,PlacesofWorshipPt_174,393763.43,139448.47,,{0175023F-D045-4552-9E46-EA060CC4FD0B},,,284
-8575428.48341578,4710563.0893513,UNCION PODER Y FUEGO,,CHRISTIAN,1432 CLIFTON ST NW # 2,CHURCHES,1,,PlacesofWorshipPt_583,397018.47,139392.33,,{A99CC513-1EED-48BE-9962-68A24869C08E},,,285
-8570964.94082348,4710525.20211578,GREAT MT CALVARY HOLY CHURCH,GMCNATION.ORG,CHRISTIAN,610 RHODE ISLAND AVE NE,CHURCHES,1,,PlacesofWorshipPt_356,400495.52,139362.39,,{1BDFB736-8709-4724-AA26-449EB2D1D34A},,,286
-8571693.53683101,4710525.07986374,VERDADERA FE BAPTIST CHURCH,,CHRISTIAN,2432 4TH ST NE,CHURCHES,1,,PlacesofWorshipPt_124,399927.95,139362.28,,{1C1095EB-5DD1-4946-B668-D6BF75CD9053},,,287
-8569115.37118643,4710518.66556024,RESTORATION TEMPLE MINISTRIES,,CHRISTIAN,1839 CHANNING ST NE,CHURCHES,1,,PlacesofWorshipPt_557,401936.32,139357.54,,{FBC2DEDD-C529-43C0-965C-FFFC47CEBFCA},,,288
-8570415.78952222,4710460.20284775,ISRAEL BAPTIST CHURCH,ISRAELBAPTISTCHURCH.ORG,CHRISTIAN,1251 SARATOGA AVE NE,CHURCHES,1,,PlacesofWorshipPt_355,400923.31,139312,,{723F29A2-C0ED-414F-91E5-FB218A159C87},,,289
-8567532.57620039,4710436.08620097,Victory Christian Baptist Church,,CHRISTIAN,3100 ADAMS STREET NE,CHURCHES,1,40688,PlacesofWorshipPt_667,403169.33,139293.87,,{BC655098-2C75-4623-9B6F-B42769CD6C36},,,290
-8571360.94317646,4710393.25759485,GREATER MT CALVARY HOLY CHURCH,GMCHC.ORG,CHRISTIAN,610 RHODE ISLAND AVE NE,CHURCHES,1,,PlacesofWorshipPt_81,400187.04,139260.01,,{81B8B8BD-5C54-4FCC-8C8B-A361A4427967},,,291
-8576081.88336415,4710332.13983922,KING EMMANUEL BAPTIST CHURCH,KINGEMMANUELBAPTISTCHURCH.COM,CHRISTIAN,2324 ONTARIO RD NW,CHURCHES,1,,PlacesofWorshipPt_169,396509.4,139213.36,,{2057E496-7D66-4DA2-B223-FCCA95C81BD9},,,292
-8573826.41884395,4710270.15546034,SUNDAY MORNING GOSPEL,,CHRISTIAN,529 BRYANT ST NW,CHURCHES,1,,PlacesofWorshipPt_594,398266.41,139164.69,,{A88795E2-90B4-44A8-88FC-54C0E949E532},,,293
-8568489.29872302,4710246.43798469,FIRST CHRIST APOSTOLIC CHURCH,,CHRISTIAN,2130 24TH PL NE,CHURCHES,1,,PlacesofWorshipPt_258,402424.09,139146.47,,{C54B3C40-EAA6-4688-AA94-0E0A3B4442B3},,,294
-8570424.22289773,4710242.31086542,MANIFEST SONS-GOD MINISTRIES,NETSCAPE.NET,CHRISTIAN,1215 BRENTWOOD RD NE # 2246,CHURCHES,1,,PlacesofWorshipPt_569,400916.76,139142.95,,{84231F8A-994F-4ECC-91C3-9E1493634476},,,295
-8582517.68007903,4710228.25509081,ST PATRICKS EPISCOPAL CHR,STPATRICKSCHURCHDC.ORG,CHRISTIAN,4925 MACARTHUR BLVD NW,CHURCHES,1,,PlacesofWorshipPt_176,391495.79,139136.56,,{256F8EB7-A798-460B-BA8A-CBB88B17FDC8},,,296
-8576479.73875653,4710122.06963473,GOODWILL BAPTIST CHURCH,GOODWILLBAPTISTCHURCHDC.ORG,CHRISTIAN,1862 KALORAMA RD NW,CHURCHES,1,,PlacesofWorshipPt_157,396199.39,139050.52,,{AE4A263D-F1A6-471C-B200-40A632AD0C6D},,,297
-8574832.12119518,4710079.66784487,MANUEL DE JESUS FERNANDEZ TRRS,,CHRISTIAN,1220 W ST NW # 102,CHURCHES,1,,PlacesofWorshipPt_582,397482.91,139017.11,,{74627131-B116-4E5D-8990-F47B7AB0521A},,,298
-8573681.9016618,4710078.53907483,HIGHWAY CHRISTIAN CHR-CHRIST,,CHRISTIAN,432 W ST NW,CHURCHES,1,,PlacesofWorshipPt_27,398378.96,139016,,{42BFCA5D-9814-46FC-8A04-EFEBD4F7546E},,,299
-8574657.06846071,4710077.4537746,TRUE GOSPEL BAPTIST CHURCH,TRUEGOSPELBC.COM,CHRISTIAN,1106 W ST NW,CHURCHES,1,,PlacesofWorshipPt_158,397619.28,139015.35,,{1F4C385B-471B-44BA-BBE7-CAE59353B26F},,,300
-8573299.74229373,4710064.08464739,TRUE GRACE CHURCH OF JESUS,,CHRISTIAN,205 V ST NW,CHURCHES,1,,PlacesofWorshipPt_38,398676.67,139004.73,,{968B80BB-A59C-4302-8E25-3C38DA0DC92C},,,301
-8575548.65896819,4710016.88972296,AUGUSTANA LUTHERAN CHURCH,AUGUSTANADC.ORG,CHRISTIAN,2100 NEW HAMPSHIRE AVE NW,CHURCHES,1,,PlacesofWorshipPt_138,396924.69,138968.6,,{54679515-FDE0-4F70-A12D-FE557B7785A6},,,302
-8575392.83315049,4709982.33380131,SAINT AUGUSTINE ROMAN CATHOLIC CHURCH,SAINTAUGUSTINE-DC.ORG,CHRISTIAN,1419 V STREET NORTHWEST,CHURCHES,1,,PlacesofWorshipPt_734,397046.0625,138941.75,,{1C62C412-60B1-4B88-A9F7-23A7C28D36E0},,,303
-8571695.90652777,4709971.91693401,Greater Victory Baptist,,CHRISTIAN,2100 4TH STREET NE,CHURCHES,1,51876,PlacesofWorshipPt_682,399926.1,138933.11,,{0E4CF2E3-64D4-435C-907F-85D61B2EAB3F},,,304
-8574583.41809459,4709921.50812273,CHRISTIAN TABERNACLE CHURCH OF GOD,CTCOGINC.ORG,CHRISTIAN,2033 11TH ST NW,CHURCHES,1,,PlacesofWorshipPt_2,397676.62,138894.34,,{9196E330-2534-44A8-AFFA-42A336FEF80B},,,305
-8575476.86440149,4709915.08322651,HANDMAIDS-THE HOLY CHILD JESUS,,CHRISTIAN,2028 15TH ST NW,CHURCHES,1,,PlacesofWorshipPt_145,396980.59,138889.59,,{1DA3811F-A590-442B-8FA1-CD6B7C693114},,,306
-8574938.08554175,4709879.17400812,Walker Memorial Baptist,http://www.wmbcdc.org/,CHRISTIAN,2020 13TH STREET NW,CHURCHES,1,240352,PlacesofWorshipPt_620,397400.31,138861.58,,{4184261B-4BD1-4FEC-A286-1B4597796B87},,,307
-8573543.37962695,4709861.51949001,SONS-DAUGHTERS IN CHRIST A M E,,CHRISTIAN,345 ELM ST NW,CHURCHES,1,,PlacesofWorshipPt_35,398486.84,138847.6,,{D49302A2-45F3-4169-B7CA-EE8375A6A8FD},,,308
-8572575.61110659,4709829.94008046,ALL NATIONS BAPTIST CHURCH,ALLNATIONSBAPTISTCHURCH.COM,CHRISTIAN,2001 N CAPITOL ST NE,CHURCHES,1,,PlacesofWorshipPt_68,399240.77,138822.99,,{35F94425-761A-463D-918A-5676636D7A16},,,309
-8575564.82141733,4709822.07038037,FREEDOM BAPTIST CHURCH,FREEDOMBAPTISTDC.ORG,CHRISTIAN,1519 U ST NW,CHURCHES,1,,PlacesofWorshipPt_151,396912.04,138817.45,,{067034EB-EE7E-49DE-A106-BA220F8E5B93},,,310
-8572378.89499672,4709819.96845377,Franklin P Nash United Methodist,,CHRISTIAN,2001 LINCOLN ROAD NE,CHURCHES,1,286579,PlacesofWorshipPt_704,399394.02,138815.24,,{2562755B-B39C-4334-9730-E11EDC8FC3CC},,,311
-8573179.95492465,4709752.75155953,ST GEORGE'S EPISCOPAL CHURCH,STGEORGESDC.ORG,CHRISTIAN,160 U ST NW,CHURCHES,1,,PlacesofWorshipPt_22,398769.95,138763.16,,{56557A1D-DBA9-4E6F-8610-A65D6FBA8A48},,,312
-8568683.31364031,4709707.35755671,SEAN BETHEL,MISTERBETHEL.COM,CHRISTIAN,1920 BLADENSBURG RD NE,CHURCHES,1,,PlacesofWorshipPt_527,402273.07,138728.17,,{3BF317D6-083B-4DC9-8429-407DD39C6654},,,313
-8582146.84675391,4709701.41968589,OUR LADY OF VICTORY CHURCH,OLVPARISHDC.COM,CHRISTIAN,4835 MACARTHUR BLVD NW,CHURCHES,1,,PlacesofWorshipPt_182,391784.25,138727.5,,{022AF094-7674-416C-8166-EC0C9B1F547A},,,314
-8582153.76374729,4709691.131361,SAINT BLAISE CHURCH,,CHRISTIAN,4835 MACARTHUR BOULEVARD NORTHWEST,CHURCHES,1,,PlacesofWorshipPt_722,391778.84375,138719.515625,,{F57F0C10-BFB5-4236-BD1C-B5B61985D06A},,,315
-8574519.36142843,4709685.74319186,ST JAMES HEALING CHURCH,,CHRISTIAN,1920 10TH ST NW,CHURCHES,1,,PlacesofWorshipPt_540,397726.47,138711.4,,{26946094-58D2-468B-B8BB-45BD51D17165},,,316
-8572899.23171289,4709676.99441556,MT BETHEL BAPTIST CHURCH,<Null>,CHRISTIAN,75 RHODE ISLAND AVE NW,CHURCHES,1,,PlacesofWorshipPt_49,398988.64,138704.35,,{33632B13-37B1-4C94-8BC4-BA1C3B0C1BAC},,,317
-8573920.40187424,4709670.53520962,FLORIDA AVENUE BAPTIST CHURCH,FLORIDAAVENUE.ORG,CHRISTIAN,623 FLORIDA AVE NW,CHURCHES,1,,PlacesofWorshipPt_13,398193.09,138699.48,,{C68224D9-6E21-4235-A2C9-5D566C7D0505},,,318
-8581773.77610347,4709660.05594258,ST PATRICKS EPISCOPAL CHURCH,STPATSDC.ORG,CHRISTIAN,4700 WHITEHAVEN PKWY NW,CHURCHES,1,,PlacesofWorshipPt_179,392074.86,138695.11,,{60EBB789-AA6C-4833-A879-8D689EE718F4},,,319
-8572639.6057387,4709636.60640398,ST MARTIN OF TOURS CATHOLIC CHURCH,STMARTINSDC.ORG,CHRISTIAN,1908 N CAPITOL ST NW,CHURCHES,1,,PlacesofWorshipPt_120,399190.9,138672.99,,{84E3A6A9-3D66-4BA6-8577-B0543FA20FE8},,,320
-8577085.49854768,4709621.15094824,OUR LADY QUEEN-THE AMERICAS,OURLADYQUEENOFTHEAMERICASDC.ORG,CHRISTIAN,2200 CALIFORNIA ST NW,CHURCHES,1,,PlacesofWorshipPt_144,395727.28,138662.11,,{BF98FD86-8449-4001-AA97-1630E010DAB3},,,321
-8576976.21474317,4709590.27888238,AMERICAN FAZAL MOSQUE,AHMADIYYA.US,ISLAMIC,2141 LEROY PLACE NORTHWEST,MOSQUES,1,,PlacesofWorshipPt_765,395812.40625,138638.109375,,{CE886BE8-35EF-4FAB-B6CA-C26E969E55E2},,,322
-8571720.76565473,4709546.46663506,GRACE FELLOWSHIP BAPTIST MSN,,CHRISTIAN,319 T ST NE,CHURCHES,1,,PlacesofWorshipPt_92,399906.73,138603.01,,{63FCD5B7-5610-4DEB-92B1-A2D580E19A63},,,323
-8573244.86996105,4709530.36524279,MT PLEASANT BAPTIST CHURCH,MPBCDC.COM,CHRISTIAN,215 RHODE ISLAND AVE NW,CHURCHES,1,,PlacesofWorshipPt_65,398719.35,138590.62,,{1DE85A83-BF3F-4519-AF46-1AAF2740A7E8},,,324
-8576796.93160114,4709517.69430825,ST MARGARET'S EPISCOPAL CHURCH,STMARGARETSDC.ORG,CHRISTIAN,1820 CONNECTICUT AVE NW,CHURCHES,1,,PlacesofWorshipPt_165,395952.05,138581.72,,{EE05FB39-9A71-4F75-893E-91B685DA3512},,,325
-8575415.65960743,4709465.85432179,ST JAMES APOSTLE CHURCH,,CHRISTIAN,1819 15TH ST NW,CHURCHES,1,,PlacesofWorshipPt_160,397028.14,138541.02,,{69DB6BD2-0491-40E1-A39D-444F0FE217EA},,,326
-8574770.37648849,4709457.01662455,12TH STREET CHRISTIAN CHURCH,12THSTCC.ORG,CHRISTIAN,1812 12TH ST NW,CHURCHES,1,,PlacesofWorshipPt_154,397530.86,138533.99,,{87BCFFD3-77E7-4A0D-A986-845165925CC5},,,327
-8575706.41896214,4709410.11542436,UNIVERSALIST NATIONAL MEML CHR,UNIVERSALISTCHURCH.ORG,CHRISTIAN,1810 16TH ST NW,CHURCHES,1,,PlacesofWorshipPt_163,396801.6,138497.86,,{195F62CE-EA36-4FEF-916D-263AE3C427F0},,,328
-8571776.88168046,4709404.79910961,FIRST JERICHO BAPTIST CHURCH,FIRSTJERICHOBAPTISTCHURCH.ORG,CHRISTIAN,304 S ST NE,CHURCHES,1,,PlacesofWorshipPt_59,399863.01,138493.09,,{8D0E9EA4-5D79-4A26-9E54-943AF01F21CA},,,329
-8574872.33656262,4709394.28355911,Beginning Church of God,,CHRISTIAN,1235 S STREET NW,CHURCHES,1,278992,PlacesofWorshipPt_633,397451.41,138485.34,,{75699864-BA58-4A95-9ACC-2BFDB330210A},,,330
-8573143.31031355,4709345.28209381,MEDHANE ALEM ERITREAN ORTHODOX,MEDHANEALEMORTHODOX.ORG,CHRISTIAN,150 S ST NW,CHURCHES,1,,PlacesofWorshipPt_6,398798.45,138447,,{068B2988-E415-469B-ADF5-F8B18E40CBDE},,,331
-8574223.86292779,4709337.7006544,NEW BETHEL BAPTIST CHURCH,NBBC-DC.ORG,CHRISTIAN,1739 9TH ST NW,CHURCHES,1,,PlacesofWorshipPt_46,397956.61,138441.29,,{34F3FF47-1605-414C-AEAC-4253BEBBC0C1},,,332
-8569931.58535504,4709308.66020737,Masjid of Ivy City,,ISLAMIC,2001 GALLAUDET STREET NE,MOSQUES,1,286578,PlacesofWorshipPt_703,401300.65,138418.6,,{150826BB-5A37-446C-8057-E7713746E78B},,,333
-8571799.85528448,4709286.79613906,JAMES MEMORIAL BAPTIST CHURCH,,CHRISTIAN,1723 3RD ST NE,CHURCHES,1,,PlacesofWorshipPt_80,399845.11,138401.53,,{48900A78-5AE2-4ECF-B33D-073797D1D864},,,334
-8572648.71381256,4709208.37263533,METROPOLITAN WESLEY AME ZION,METROPOLITANWESLEY.ORG,CHRISTIAN,1712 N CAPITOL ST NW,CHURCHES,1,,PlacesofWorshipPt_75,399183.77,138340.72,,{D4AF14C3-3E8A-4444-B264-2A6630400E1F},,,335
-8574465.7479093,4709192.50441327,WAY BACK TO PENTECOST CHURCH,THEWAYBACKTOPENTECOST.ORG,CHRISTIAN,945 R ST NW,CHURCHES,1,,PlacesofWorshipPt_69,397768.13,138328.68,,{52D92171-F55A-4F9C-B5B0-FCA2E7F81683},,,336
-8575405.90471827,4709191.33110829,FIFTEENTH ST PRESBYTERIAN CHR,<Null>,CHRISTIAN,1701 15TH ST NW,CHURCHES,1,,PlacesofWorshipPt_162,397035.66,138328.01,,{5E18BCBE-F914-47F4-90AC-A37FD6F8EEF3},,,337
-8575016.59219435,4709188.55735334,LIFE CHURCH,LIFECHURCHOFATLANTA.COM,CHRISTIAN,1323 R ST NW,CHURCHES,1,,PlacesofWorshipPt_148,397338.97,138325.75,,{5786C145-0901-4012-BE96-39B7921C9A2D},,,338
-8574570.77402306,4709126.88827855,TENTH STREET BAPTIST CHURCH,10THSTREETBAPTISTCHURCH.INFO,CHRISTIAN,1000 R ST NW,CHURCHES,1,,PlacesofWorshipPt_36,397686.29,138277.79,,{B24E1F79-36C3-43E1-8FEB-30EC509320B9},,,339
-8569990.76777793,4709080.1044434,Trinity Baptist Church,http://www.trinitybaptistchurchdc.org/,CHRISTIAN,1814 CENTRAL PLACE NE,CHURCHES,1,286491,PlacesofWorshipPt_638,401254.57,138241.25,,{6B9ADAD5-C44D-4F45-973F-71040E9AE5D9},,,340
-8569894.00863688,4709043.34591175,GATEWAY TO HEAVEN PENTACOSTAL,,CHRISTIAN,1910 W VIRGINIA AVE NE,CHURCHES,1,,PlacesofWorshipPt_78,401329.96,138212.74,,{08619840-ED37-469C-A2C2-5D96AEA8DEAF},,,341
-8564253.04965481,4709036.33784322,Bethel Commandment Church of Living God,<Null>,CHRISTIAN,1627 KENILWORTH AVENUE NE,CHURCHES,1,150101,PlacesofWorshipPt_611,405724.86,138209.26,,{7AC7DFF4-118A-4CD2-9794-AAEE3C11F3AE},,,342
-8575622.06921278,4709035.91193319,CHURCH OF THE HOLY CITY,SWEDENBORGCENTER.ORG,CHRISTIAN,1611 16TH ST NW,CHURCHES,1,,PlacesofWorshipPt_172,396867.2,138207.48,,{A0E099AE-A6AC-468F-9C73-0E511ECDB033},,,343
-8574072.50891483,4709034.70785892,DISTRICT CHURCH,DISTRICTCHURCH.ORG,CHRISTIAN,1616 7TH ST NW,CHURCHES,1,,PlacesofWorshipPt_5,398074.47,138206.16,,{3107A302-3CDE-452D-B46F-9DFE8B3C56B8},,,344
-8575117.83641608,4709027.33615384,JOHN WESLEY AFRICAN METHODIST EPISCOPAL ZION CHURCH,,CHRISTIAN,1615 14TH STREET NORTHWEST,CHURCHES,1,,PlacesofWorshipPt_761,397260.0625,138200.671875,,{D4E2D62B-D828-4A99-9294-B2EEB1C3E360},,,345
-8573251.37220917,4709020.14457405,MT SINAI BAPTIST CHURCH,MSBCDC.ORG,CHRISTIAN,1615 3RD ST NW,CHURCHES,1,,PlacesofWorshipPt_66,398714.22,138194.73,,{7C0FE732-6303-4971-A6B7-8B013D811D5F},,,346
